step,layer,proj,A_l2,B_l2,A_max,B_max,A_nan,B_nan
2,34,o,3.336810e-02,6.858977e-02,3.063241e-03,4.808375e-03,0,0
2,35,q,2.213492e-02,6.277900e-02,3.429778e-03,9.436432e-03,0,0
2,35,k,9.984148e-03,6.359973e-02,1.458782e-03,1.114762e-02,0,0
2,35,v,3.099231e-02,1.452023e-01,7.868746e-03,1.468099e-02,0,0
2,35,o,4.014251e-02,6.578210e-02,2.389423e-03,4.848773e-03,0,0
2,36,q,1.475995e-02,4.895003e-02,1.807127e-03,5.698953e-03,0,0
2,36,k,6.875508e-03,3.581379e-02,7.478900e-04,6.937262e-03,0,0
2,36,v,3.023203e-02,1.049492e-01,8.241339e-03,1.026915e-02,0,0
2,36,o,3.984139e-02,6.227577e-02,2.475973e-03,4.506394e-03,0,0
2,37,q,1.668770e-02,4.604477e-02,2.117950e-03,4.986945e-03,0,0
2,37,k,9.429831e-03,6.721225e-02,1.029107e-03,1.336223e-02,0,0
2,37,v,2.759324e-02,1.311351e-01,6.461284e-03,9.113515e-03,0,0
2,37,o,4.248628e-02,7.957237e-02,3.182847e-03,7.023098e-03,0,0
2,38,q,2.057477e-02,8.954200e-02,2.460508e-03,2.028598e-02,0,0
2,38,k,1.153263e-02,8.173107e-02,1.383572e-03,2.324779e-02,0,0
2,38,v,2.366403e-02,8.214971e-02,6.164070e-03,5.181627e-03,0,0
2,38,o,3.197975e-02,5.793920e-02,2.077921e-03,4.183471e-03,0,0
2,39,q,1.218658e-02,3.989295e-02,1.436907e-03,4.642992e-03,0,0
2,39,k,6.430381e-03,3.098929e-02,7.080724e-04,5.906576e-03,0,0
2,39,v,2.068245e-02,6.430781e-02,5.605078e-03,5.349220e-03,0,0
2,39,o,3.525381e-02,6.440101e-02,2.345053e-03,5.837328e-03,0,0
2,40,q,1.315229e-02,5.171748e-02,1.437708e-03,8.260311e-03,0,0
2,40,k,7.521239e-03,4.926063e-02,6.869259e-04,1.121950e-02,0,0
2,40,v,2.825270e-02,6.495868e-02,7.160306e-03,3.703344e-03,0,0
2,40,o,3.153930e-02,6.114867e-02,3.482608e-03,4.762306e-03,0,0
2,41,q,8.782470e-03,3.770340e-02,8.462618e-04,6.105030e-03,0,0
2,41,k,5.111396e-03,2.679847e-02,5.938330e-04,5.544254e-03,0,0
2,41,v,2.502918e-02,7.957293e-02,5.911999e-03,5.253951e-03,0,0
2,41,o,2.178669e-02,4.109971e-02,1.988934e-03,2.871268e-03,0,0
2,42,q,1.444438e-02,4.732267e-02,1.509135e-03,5.898404e-03,0,0
2,42,k,7.650635e-03,6.084769e-02,1.010884e-03,1.804030e-02,0,0
2,42,v,2.217889e-02,7.343319e-02,6.526364e-03,6.815117e-03,0,0
2,42,o,2.923989e-02,4.854851e-02,2.174372e-03,3.682398e-03,0,0
2,43,q,1.746069e-02,7.590807e-02,1.693078e-03,1.035169e-02,0,0
2,43,k,9.661873e-03,7.584544e-02,9.221721e-04,1.233616e-02,0,0
2,43,v,2.469861e-02,6.468795e-02,6.961931e-03,3.966137e-03,0,0
2,43,o,4.096551e-02,5.483883e-02,2.656978e-03,4.031877e-03,0,0
2,44,q,1.876838e-02,5.861881e-02,2.089806e-03,7.247049e-03,0,0
2,44,k,9.752701e-03,4.461132e-02,1.479920e-03,9.230659e-03,0,0
2,44,v,2.645692e-02,9.824350e-02,7.967798e-03,1.079396e-02,0,0
2,44,o,3.970308e-02,8.401998e-02,3.311118e-03,9.937068e-03,0,0
2,45,q,2.273045e-02,1.311103e-01,2.531236e-03,3.053293e-02,0,0
2,45,k,1.288020e-02,8.522655e-02,1.828608e-03,1.608718e-02,0,0
2,45,v,3.314538e-02,1.148891e-01,9.394760e-03,1.099787e-02,0,0
2,45,o,4.337296e-02,6.857676e-02,3.375563e-03,7.931380e-03,0,0
2,46,q,2.227157e-02,7.628155e-02,2.513239e-03,1.394982e-02,0,0
2,46,k,1.549514e-02,7.339633e-02,2.551780e-03,1.674623e-02,0,0
2,46,v,2.791631e-02,8.858055e-02,9.361984e-03,7.908128e-03,0,0
2,46,o,4.491380e-02,7.037514e-02,4.123569e-03,9.297218e-03,0,0
2,47,q,2.100016e-02,6.326520e-02,2.219951e-03,6.009861e-03,0,0
2,47,k,2.149914e-02,1.016370e-01,7.948992e-03,2.411670e-02,0,0
2,47,v,6.366818e-02,1.778209e-01,2.176073e-02,3.298660e-02,0,0
2,47,o,9.298154e-02,1.592879e-01,5.449344e-03,7.784849e-03,0,0
3,0,q,2.251784e-02,6.254555e-02,5.257820e-04,4.505535e-03,0,0
3,0,k,1.260305e-02,6.404563e-02,9.244685e-04,1.279984e-02,0,0
3,0,v,7.341151e-02,3.729644e-01,1.271053e-02,2.205689e-02,0,0
3,0,o,2.395511e-01,3.815510e-01,2.719822e-02,2.148972e-02,0,0
3,1,q,8.168857e-04,3.179357e-03,2.610527e-04,5.444827e-04,0,0
3,1,k,1.143453e-03,4.490687e-03,1.834172e-04,4.735278e-04,0,0
3,1,v,2.964305e-02,1.165628e-01,8.458309e-03,1.353700e-02,0,0
3,1,o,3.382467e-02,6.342618e-02,2.566066e-03,3.872023e-03,0,0
3,2,q,4.102083e-03,1.606278e-02,4.737373e-04,1.700787e-03,0,0
3,2,k,2.144846e-03,1.661373e-02,2.911588e-04,2.212616e-03,0,0
3,2,v,4.216513e-02,1.475389e-01,7.986893e-03,1.867246e-02,0,0
3,2,o,5.755128e-02,1.217841e-01,3.081386e-03,7.402579e-03,0,0
3,3,q,1.572642e-02,3.991225e-02,2.081555e-03,9.368765e-03,0,0
3,3,k,1.064560e-02,6.687439e-02,1.385782e-03,2.078954e-02,0,0
3,3,v,7.242815e-02,2.051704e-01,1.284175e-02,1.538813e-02,0,0
3,3,o,8.316889e-02,1.451073e-01,4.477500e-03,6.956317e-03,0,0
3,4,q,1.812614e-02,3.785543e-02,2.688571e-03,3.524126e-03,0,0
3,4,k,9.211165e-03,3.524451e-02,1.008481e-03,6.726636e-03,0,0
3,4,v,6.131756e-02,2.011498e-01,6.914424e-03,1.247301e-02,0,0
3,4,o,9.837019e-02,1.807927e-01,4.127821e-03,9.597957e-03,0,0
3,5,q,2.990235e-02,1.007875e-01,3.942989e-03,1.115688e-02,0,0
3,5,k,1.521604e-02,8.771969e-02,2.280118e-03,2.173887e-02,0,0
3,5,v,5.111740e-02,1.619340e-01,1.349898e-02,1.265401e-02,0,0
3,5,o,7.700751e-02,1.444685e-01,4.432574e-03,7.518349e-03,0,0
3,6,q,3.924927e-02,1.208624e-01,5.896705e-03,2.637728e-02,0,0
3,6,k,2.119691e-02,1.337627e-01,3.122199e-03,3.515848e-02,0,0
3,6,v,5.920545e-02,2.493059e-01,1.117884e-02,3.027525e-02,0,0
3,6,o,8.582344e-02,1.026092e-01,5.918149e-03,6.898849e-03,0,0
3,7,q,3.830508e-02,1.110900e-01,4.169636e-03,1.647144e-02,0,0
3,7,k,1.402025e-02,1.278143e-01,1.673545e-03,3.501609e-02,0,0
3,7,v,5.090862e-02,1.840276e-01,9.434005e-03,1.602187e-02,0,0
3,7,o,6.732394e-02,9.259928e-02,3.003397e-03,5.036016e-03,0,0
3,8,q,3.103424e-02,9.719925e-02,3.366011e-03,1.822396e-02,0,0
3,8,k,1.846277e-02,9.767672e-02,1.893613e-03,2.185249e-02,0,0
3,8,v,5.206829e-02,1.922604e-01,7.087308e-03,1.634922e-02,0,0
3,8,o,6.944854e-02,8.883189e-02,7.070761e-03,3.231245e-03,0,0
3,9,q,2.249636e-02,6.280710e-02,2.602151e-03,7.759485e-03,0,0
3,9,k,1.043141e-02,6.629178e-02,8.824780e-04,1.731841e-02,0,0
3,9,v,3.913770e-02,1.184171e-01,7.896631e-03,9.613620e-03,0,0
3,9,o,6.555907e-02,9.341898e-02,4.546215e-03,2.776684e-03,0,0
3,10,q,3.439738e-02,1.192562e-01,3.158805e-03,2.575500e-02,0,0
3,10,k,1.199933e-02,6.433472e-02,1.063892e-03,1.690543e-02,0,0
3,10,v,3.607194e-02,1.086832e-01,9.537845e-03,8.268568e-03,0,0
3,10,o,6.119541e-02,7.367735e-02,3.617170e-03,2.212459e-03,0,0
3,11,q,3.609994e-02,9.200973e-02,4.186200e-03,2.252823e-02,0,0
3,11,k,1.446137e-02,7.807242e-02,1.593340e-03,3.822099e-02,0,0
3,11,v,3.803425e-02,1.525319e-01,5.556964e-03,1.687599e-02,0,0
3,11,o,6.215037e-02,7.907707e-02,6.582717e-03,2.389171e-03,0,0
3,12,q,3.453007e-02,7.201870e-02,4.334965e-03,1.339416e-02,0,0
3,12,k,1.438590e-02,7.632253e-02,2.047092e-03,2.138634e-02,0,0
3,12,v,3.372759e-02,1.109536e-01,6.777778e-03,6.908135e-03,0,0
3,12,o,7.231225e-02,9.245631e-02,5.876952e-03,2.466596e-03,0,0
3,13,q,2.412220e-02,6.880906e-02,2.879793e-03,2.228526e-02,0,0
3,13,k,9.527461e-03,4.511577e-02,1.162776e-03,9.177310e-03,0,0
3,13,v,2.751254e-02,8.236613e-02,7.385728e-03,5.284980e-03,0,0
3,13,o,5.232076e-02,6.163654e-02,3.675993e-03,2.219205e-03,0,0
3,14,q,1.958517e-02,4.411797e-02,2.325333e-03,7.602841e-03,0,0
3,14,k,9.725326e-03,3.907360e-02,1.669544e-03,1.169793e-02,0,0
3,14,v,2.137481e-02,5.801389e-02,5.255082e-03,4.121550e-03,0,0
3,14,o,4.910631e-02,7.203470e-02,2.781783e-03,2.765961e-03,0,0
3,15,q,2.133199e-02,5.043931e-02,2.432697e-03,6.796809e-03,0,0
3,15,k,9.686986e-03,4.244263e-02,1.304909e-03,8.687311e-03,0,0
3,15,v,2.107697e-02,6.541190e-02,5.444505e-03,4.357683e-03,0,0
3,15,o,5.168300e-02,7.127471e-02,2.415568e-03,2.613979e-03,0,0
3,16,q,1.825548e-02,3.544966e-02,2.348295e-03,3.865377e-03,0,0
3,16,k,9.398235e-03,4.091690e-02,1.322087e-03,1.029969e-02,0,0
3,16,v,2.864134e-02,8.856225e-02,4.363336e-03,6.998570e-03,0,0
3,16,o,5.534280e-02,6.838304e-02,2.939222e-03,2.300743e-03,0,0
3,17,q,2.632054e-02,5.322725e-02,3.663778e-03,6.904039e-03,0,0
3,17,k,1.020466e-02,4.346687e-02,1.843358e-03,1.126563e-02,0,0
3,17,v,2.005398e-02,7.759758e-02,5.995152e-03,9.633192e-03,0,0
3,17,o,3.911129e-02,5.122115e-02,3.398764e-03,2.114124e-03,0,0
3,18,q,1.639676e-02,4.524163e-02,2.648135e-03,9.838275e-03,0,0
3,18,k,5.723734e-03,3.207327e-02,8.888338e-04,5.290055e-03,0,0
3,18,v,2.279250e-02,5.530619e-02,5.873066e-03,4.282579e-03,0,0
3,18,o,5.028117e-02,7.244960e-02,4.686183e-03,3.466066e-03,0,0
3,19,q,1.996130e-02,4.444909e-02,2.058012e-03,6.002271e-03,0,0
3,19,k,7.905867e-03,2.840587e-02,1.447866e-03,4.547731e-03,0,0
3,19,v,2.628527e-02,6.328013e-02,6.036246e-03,5.171927e-03,0,0
3,19,o,6.780264e-02,7.447517e-02,7.335881e-03,2.450024e-03,0,0
3,20,q,2.352052e-02,4.467104e-02,3.422017e-03,9.006515e-03,0,0
3,20,k,9.056670e-03,3.627090e-02,1.166776e-03,5.419812e-03,0,0
3,20,v,2.390249e-02,6.552062e-02,5.315782e-03,4.586223e-03,0,0
3,20,o,5.873683e-02,6.006697e-02,5.922622e-03,2.424379e-03,0,0
3,21,q,2.939704e-02,5.333721e-02,4.585880e-03,7.213598e-03,0,0
3,21,k,1.004714e-02,3.214248e-02,1.438157e-03,5.390520e-03,0,0
3,21,v,3.066465e-02,9.058030e-02,5.888304e-03,1.008434e-02,0,0
3,21,o,8.769205e-02,1.239091e-01,7.478845e-03,6.356350e-03,0,0
3,22,q,2.313309e-02,3.722726e-02,4.208812e-03,6.356557e-03,0,0
3,22,k,8.534307e-03,3.504537e-02,1.137441e-03,9.069285e-03,0,0
3,22,v,2.990684e-02,7.600503e-02,7.426894e-03,5.519731e-03,0,0
3,22,o,6.122609e-02,7.906738e-02,4.261954e-03,3.128916e-03,0,0
3,23,q,3.093461e-02,5.275086e-02,4.548036e-03,8.556615e-03,0,0
3,23,k,1.060315e-02,3.713711e-02,1.379426e-03,6.383143e-03,0,0
3,23,v,3.053822e-02,7.970413e-02,8.857830e-03,8.895201e-03,0,0
3,23,o,4.900715e-02,5.313105e-02,5.634657e-03,2.217269e-03,0,0
3,24,q,1.987320e-02,3.505859e-02,3.246920e-03,7.213469e-03,0,0
3,24,k,7.704006e-03,2.331106e-02,9.759224e-04,4.454040e-03,0,0
3,24,v,2.612843e-02,6.030049e-02,7.411869e-03,5.305107e-03,0,0
3,24,o,5.459350e-02,5.965642e-02,7.967427e-03,3.746487e-03,0,0
3,25,q,2.100116e-02,3.141373e-02,3.521632e-03,4.911176e-03,0,0
3,25,k,7.141255e-03,2.074947e-02,9.974273e-04,3.771550e-03,0,0
3,25,v,3.082727e-02,7.399136e-02,9.069820e-03,5.209235e-03,0,0
3,25,o,4.931077e-02,4.420772e-02,6.236626e-03,2.528104e-03,0,0
3,26,q,3.130787e-02,4.674201e-02,4.778740e-03,6.327077e-03,0,0
3,26,k,1.348118e-02,3.344863e-02,2.655285e-03,6.087856e-03,0,0
3,26,v,4.004932e-02,9.222094e-02,1.336014e-02,6.553829e-03,0,0
3,26,o,9.226595e-02,7.254819e-02,7.395804e-03,3.169435e-03,0,0
3,27,q,3.539792e-02,4.662866e-02,5.404129e-03,6.241545e-03,0,0
3,27,k,1.880606e-02,4.557937e-02,4.448357e-03,7.238513e-03,0,0
3,27,v,5.421122e-02,1.002549e-01,2.039653e-02,7.134329e-03,0,0
3,27,o,8.701289e-02,8.917407e-02,8.950694e-03,4.163069e-03,0,0
3,28,q,2.508499e-02,4.349511e-02,4.114009e-03,5.999237e-03,0,0
3,28,k,1.083738e-02,3.637748e-02,2.691156e-03,5.187684e-03,0,0
3,28,v,5.906973e-02,9.218032e-02,2.334325e-02,9.692081e-03,0,0
3,28,o,6.909400e-02,6.799958e-02,7.653539e-03,3.117891e-03,0,0
3,29,q,2.544665e-02,5.004212e-02,4.851210e-03,6.943003e-03,0,0
3,29,k,1.025027e-02,3.313155e-02,2.169603e-03,4.937789e-03,0,0
3,29,v,7.076776e-02,1.076486e-01,2.673168e-02,8.694259e-03,0,0
3,29,o,5.499771e-02,5.375271e-02,5.507298e-03,2.054999e-03,0,0
3,30,q,2.389992e-02,4.316196e-02,3.946685e-03,4.865395e-03,0,0
3,30,k,9.314121e-03,3.162212e-02,2.022318e-03,7.848464e-03,0,0
3,30,v,5.931779e-02,1.229205e-01,2.185236e-02,9.087768e-03,0,0
3,30,o,7.420503e-02,7.236048e-02,8.054055e-03,3.384861e-03,0,0
3,31,q,2.723045e-02,4.524874e-02,5.130712e-03,1.090459e-02,0,0
3,31,k,1.146157e-02,3.447157e-02,2.644645e-03,8.389602e-03,0,0
3,31,v,5.543264e-02,1.081931e-01,1.865047e-02,8.566311e-03,0,0
3,31,o,6.611336e-02,8.274043e-02,5.291919e-03,3.417351e-03,0,0
3,32,q,2.329355e-02,4.132443e-02,3.938260e-03,4.100919e-03,0,0
3,32,k,9.735051e-03,3.753297e-02,1.386553e-03,6.396445e-03,0,0
3,32,v,6.003041e-02,9.596327e-02,1.849036e-02,5.850942e-03,0,0
3,32,o,5.961538e-02,7.135820e-02,4.313629e-03,3.663978e-03,0,0
3,33,q,2.503773e-02,4.328451e-02,3.754492e-03,5.406627e-03,0,0
3,33,k,1.222677e-02,5.246586e-02,1.610836e-03,1.104514e-02,0,0
3,33,v,4.832021e-02,1.033856e-01,1.587059e-02,7.594306e-03,0,0
3,33,o,5.605452e-02,6.296620e-02,4.714413e-03,2.409219e-03,0,0
3,34,q,2.977338e-02,5.196611e-02,4.492272e-03,7.812321e-03,0,0
3,34,k,1.466287e-02,4.906165e-02,1.756424e-03,9.100596e-03,0,0
3,34,v,6.895389e-02,1.212600e-01,1.678601e-02,1.202890e-02,0,0
3,34,o,6.456283e-02,8.733340e-02,5.806891e-03,5.123923e-03,0,0
3,35,q,4.256942e-02,7.746349e-02,6.545996e-03,1.197748e-02,0,0
3,35,k,1.933392e-02,7.412925e-02,2.752144e-03,1.127947e-02,0,0
3,35,v,5.886999e-02,1.574910e-01,1.470369e-02,1.440082e-02,0,0
3,35,o,7.812511e-02,8.800140e-02,4.828426e-03,5.685159e-03,0,0
3,36,q,2.814269e-02,5.767992e-02,3.413818e-03,6.615261e-03,0,0
3,36,k,1.315549e-02,4.578351e-02,1.419219e-03,8.083845e-03,0,0
3,36,v,5.786564e-02,1.176091e-01,1.565129e-02,8.858760e-03,0,0
3,36,o,7.708266e-02,8.132486e-02,4.722533e-03,4.970657e-03,0,0
3,37,q,3.277477e-02,5.735523e-02,4.055786e-03,6.282616e-03,0,0
3,37,k,1.855843e-02,8.241208e-02,2.016640e-03,1.573654e-02,0,0
3,37,v,5.349225e-02,1.405552e-01,1.256089e-02,9.342347e-03,0,0
3,37,o,8.131009e-02,9.780532e-02,6.057922e-03,7.549319e-03,0,0
3,38,q,3.957818e-02,1.048249e-01,4.643516e-03,2.308778e-02,0,0
3,38,k,2.179797e-02,9.476544e-02,2.624630e-03,2.444132e-02,0,0
3,38,v,4.553526e-02,9.503148e-02,1.170835e-02,6.501100e-03,0,0
3,38,o,6.093624e-02,7.171164e-02,4.003982e-03,4.787329e-03,0,0
3,39,q,2.318754e-02,4.734322e-02,2.774045e-03,4.722923e-03,0,0
3,39,k,1.296147e-02,4.407210e-02,1.416874e-03,1.143604e-02,0,0
3,39,v,4.002531e-02,8.107072e-02,1.070342e-02,6.484162e-03,0,0
3,39,o,6.953235e-02,8.353081e-02,4.553135e-03,6.450698e-03,0,0
3,40,q,2.649741e-02,6.600074e-02,2.865139e-03,1.035174e-02,0,0
3,40,k,1.547948e-02,6.543840e-02,1.346654e-03,1.327020e-02,0,0
3,40,v,5.458677e-02,7.517683e-02,1.373359e-02,4.430582e-03,0,0
3,40,o,6.100106e-02,7.470392e-02,6.540538e-03,5.214164e-03,0,0
3,41,q,1.774637e-02,4.840324e-02,1.749828e-03,7.197496e-03,0,0
3,41,k,1.024932e-02,3.640502e-02,1.197753e-03,7.800012e-03,0,0
3,41,v,4.814331e-02,8.620544e-02,1.139963e-02,5.298374e-03,0,0
3,41,o,4.220122e-02,5.187438e-02,3.790842e-03,3.435941e-03,0,0
3,42,q,2.920032e-02,6.079848e-02,3.048853e-03,7.023929e-03,0,0
3,42,k,1.486779e-02,6.940660e-02,1.945702e-03,1.847197e-02,0,0
3,42,v,4.289166e-02,8.181539e-02,1.255430e-02,7.553565e-03,0,0
3,42,o,5.697848e-02,6.324258e-02,4.193559e-03,4.303517e-03,0,0
3,43,q,2.874745e-02,7.551398e-02,2.715413e-03,1.044580e-02,0,0
3,43,k,1.812103e-02,8.368792e-02,1.449684e-03,1.877278e-02,0,0
3,43,v,4.839697e-02,7.529591e-02,1.346129e-02,6.100628e-03,0,0
3,43,o,8.078397e-02,7.584633e-02,5.169311e-03,5.097288e-03,0,0
3,44,q,3.564188e-02,7.275011e-02,3.901736e-03,9.123556e-03,0,0
3,44,k,1.893182e-02,5.733050e-02,2.765368e-03,1.091509e-02,0,0
3,44,v,5.187038e-02,1.097905e-01,1.558841e-02,1.199240e-02,0,0
3,44,o,7.873739e-02,1.050100e-01,6.467916e-03,1.064332e-02,0,0
3,45,q,4.353591e-02,1.204670e-01,4.917281e-03,2.297150e-02,0,0
3,45,k,2.477814e-02,9.908507e-02,3.469927e-03,1.920396e-02,0,0
3,45,v,6.285931e-02,1.280493e-01,1.776016e-02,1.279079e-02,0,0
3,45,o,8.596839e-02,9.140410e-02,6.674146e-03,9.558202e-03,0,0
3,46,q,4.426910e-02,9.031850e-02,4.926414e-03,1.972813e-02,0,0
3,46,k,3.100537e-02,9.343812e-02,5.122431e-03,1.895032e-02,0,0
3,46,v,5.460965e-02,1.026163e-01,1.833170e-02,9.844986e-03,0,0
3,46,o,8.819873e-02,9.747875e-02,8.210415e-03,1.240784e-02,0,0
3,47,q,4.065588e-02,7.818846e-02,4.352922e-03,7.501767e-03,0,0
3,47,k,4.092547e-02,1.143539e-01,1.530535e-02,2.489530e-02,0,0
3,47,v,1.241907e-01,1.932147e-01,4.257935e-02,3.343677e-02,0,0
3,47,o,1.856201e-01,2.034904e-01,1.087462e-02,1.284368e-02,0,0
4,0,q,3.888313e-02,9.333653e-02,9.220222e-04,9.553156e-03,0,0
4,0,k,2.323389e-02,1.017713e-01,1.651781e-03,2.152228e-02,0,0
4,0,v,1.506008e-01,5.227544e-01,3.091286e-02,6.004455e-02,0,0
4,0,o,4.144190e-01,5.186832e-01,4.909100e-02,1.941949e-02,0,0
4,1,q,1.372613e-03,3.011395e-03,4.014878e-04,4.240645e-04,0,0
4,1,k,1.994951e-03,4.970546e-03,2.972543e-04,4.940039e-04,0,0
4,1,v,6.018378e-02,2.101026e-01,1.317311e-02,7.583751e-02,0,0
4,1,o,5.803109e-02,9.473175e-02,4.082022e-03,1.804225e-02,0,0
4,2,q,5.934142e-03,1.232163e-02,1.349593e-03,1.585467e-03,0,0
4,2,k,3.947886e-03,1.402878e-02,7.550885e-04,4.260819e-03,0,0
4,2,v,7.607623e-02,2.242319e-01,1.413517e-02,2.899990e-02,0,0
4,2,o,9.392889e-02,1.574397e-01,5.046330e-03,1.044970e-02,0,0
4,3,q,2.490893e-02,3.764765e-02,3.435007e-03,4.059195e-03,0,0
4,3,k,9.015938e-03,2.766286e-02,9.935370e-04,3.528465e-03,0,0
4,3,v,1.174624e-01,2.595580e-01,2.035561e-02,1.429025e-02,0,0
4,3,o,1.361118e-01,2.002137e-01,7.182275e-03,8.364392e-03,0,0
4,4,q,3.092850e-02,5.231626e-02,4.342637e-03,3.608718e-03,0,0
4,4,k,1.517258e-02,5.108823e-02,1.697492e-03,1.034135e-02,0,0
4,4,v,9.716722e-02,2.616857e-01,1.094064e-02,1.385733e-02,0,0
4,4,o,1.637107e-01,2.510109e-01,6.605555e-03,1.029335e-02,0,0
4,5,q,5.620024e-02,1.283227e-01,7.842477e-03,1.818789e-02,0,0
4,5,k,3.056446e-02,1.308864e-01,4.704750e-03,2.578543e-02,0,0
4,5,v,8.300848e-02,2.190805e-01,1.957795e-02,1.561237e-02,0,0
4,5,o,1.277285e-01,1.918834e-01,6.657216e-03,1.359192e-02,0,0
4,6,q,6.151925e-02,1.358341e-01,8.468212e-03,2.687744e-02,0,0
4,6,k,3.089897e-02,1.523602e-01,4.409809e-03,3.383374e-02,0,0
4,6,v,9.014510e-02,2.950109e-01,1.600508e-02,2.946029e-02,0,0
4,6,o,1.370069e-01,1.523089e-01,9.901782e-03,5.648337e-03,0,0
4,7,q,5.510003e-02,1.152766e-01,5.585380e-03,1.317093e-02,0,0
4,7,k,2.049875e-02,1.146720e-01,2.402462e-03,3.051709e-02,0,0
4,7,v,8.067762e-02,2.455935e-01,1.413193e-02,1.593496e-02,0,0
4,7,o,1.069716e-01,1.307508e-01,5.069468e-03,5.227575e-03,0,0
4,8,q,5.596931e-02,1.345162e-01,8.733274e-03,1.997670e-02,0,0
4,8,k,3.686303e-02,1.736081e-01,4.236189e-03,6.303339e-02,0,0
4,8,v,8.268276e-02,2.505914e-01,1.108040e-02,2.362810e-02,0,0
4,8,o,1.168451e-01,1.359840e-01,1.175617e-02,4.548308e-03,0,0
4,9,q,4.015835e-02,8.787607e-02,5.239645e-03,1.053957e-02,0,0
4,9,k,1.766082e-02,8.907321e-02,1.613211e-03,1.882757e-02,0,0
4,9,v,6.577752e-02,1.819197e-01,1.359082e-02,1.605027e-02,0,0
4,9,o,1.114247e-01,1.433818e-01,7.230807e-03,4.454584e-03,0,0
4,10,q,6.554997e-02,2.301429e-01,5.745800e-03,6.196968e-02,0,0
4,10,k,2.632336e-02,1.384427e-01,2.675948e-03,3.353755e-02,0,0
4,10,v,5.967323e-02,1.754667e-01,1.567649e-02,1.466261e-02,0,0
4,10,o,9.821688e-02,1.122574e-01,5.976359e-03,3.203762e-03,0,0
4,11,q,6.105877e-02,1.319705e-01,6.756722e-03,2.483800e-02,0,0
4,11,k,2.599870e-02,1.107792e-01,2.859429e-03,3.083217e-02,0,0
4,11,v,6.172064e-02,2.146178e-01,9.395128e-03,1.997891e-02,0,0
4,11,o,1.029484e-01,1.224948e-01,1.020881e-02,3.825955e-03,0,0
4,12,q,5.820395e-02,1.021451e-01,7.717737e-03,2.154326e-02,0,0
4,12,k,2.557631e-02,1.174676e-01,3.974430e-03,3.819505e-02,0,0
4,12,v,5.396644e-02,1.575660e-01,1.089436e-02,8.546718e-03,0,0
4,12,o,1.141746e-01,1.388256e-01,9.033987e-03,4.376221e-03,0,0
4,13,q,4.094272e-02,1.031871e-01,4.587778e-03,2.336458e-02,0,0
4,13,k,1.658034e-02,6.875906e-02,2.122615e-03,1.349125e-02,0,0
4,13,v,4.226918e-02,1.257104e-01,1.122499e-02,9.694230e-03,0,0
4,13,o,8.297934e-02,9.488249e-02,5.963852e-03,3.923834e-03,0,0
4,14,q,2.722831e-02,6.067495e-02,4.362098e-03,1.106578e-02,0,0
4,14,k,1.319000e-02,5.077503e-02,2.517415e-03,1.584696e-02,0,0
4,14,v,3.406575e-02,9.029070e-02,8.613897e-03,5.626461e-03,0,0
4,14,o,7.892985e-02,1.092290e-01,4.268524e-03,4.770471e-03,0,0
4,15,q,3.891081e-02,9.255640e-02,4.317692e-03,1.732102e-02,0,0
4,15,k,1.526462e-02,6.460754e-02,1.998433e-03,1.416442e-02,0,0
4,15,v,3.278352e-02,1.010367e-01,8.878410e-03,6.524851e-03,0,0
4,15,o,8.148703e-02,1.145735e-01,3.869655e-03,5.454161e-03,0,0
4,16,q,3.404230e-02,6.465469e-02,4.536313e-03,8.269754e-03,0,0
4,16,k,1.556539e-02,6.160759e-02,2.457274e-03,1.618130e-02,0,0
4,16,v,4.364283e-02,1.358550e-01,6.457573e-03,1.171976e-02,0,0
4,16,o,8.664982e-02,1.115846e-01,4.545564e-03,4.194955e-03,0,0
4,17,q,4.598363e-02,1.139570e-01,6.431882e-03,4.805379e-02,0,0
4,17,k,1.839625e-02,1.438415e-01,3.475433e-03,6.811982e-02,0,0
4,17,v,3.206375e-02,1.268015e-01,9.786906e-03,1.989613e-02,0,0
4,17,o,5.993060e-02,8.141687e-02,5.192775e-03,3.451046e-03,0,0
4,18,q,3.122453e-02,7.525835e-02,4.700497e-03,1.098456e-02,0,0
4,18,k,1.072060e-02,5.636792e-02,1.874418e-03,1.159329e-02,0,0
4,18,v,3.620969e-02,1.112567e-01,9.945257e-03,1.175378e-02,0,0
4,18,o,7.848834e-02,1.140155e-01,7.004344e-03,5.244160e-03,0,0
4,19,q,4.871667e-02,2.708648e-01,5.809916e-03,7.608304e-02,0,0
4,19,k,1.366332e-02,1.028461e-01,2.392805e-03,2.318043e-02,0,0
4,19,v,4.133775e-02,1.579945e-01,9.101301e-03,2.524174e-02,0,0
4,19,o,1.028970e-01,1.042699e-01,1.123339e-02,3.503708e-03,0,0
4,20,q,3.934788e-02,7.280614e-02,5.838976e-03,1.232923e-02,0,0
4,20,k,1.692998e-02,5.877237e-02,2.290615e-03,6.563352e-03,0,0
4,20,v,3.657988e-02,8.830698e-02,7.732842e-03,5.860578e-03,0,0
4,20,o,8.918991e-02,8.639039e-02,9.135112e-03,3.279960e-03,0,0
4,21,q,5.126996e-02,7.868767e-02,7.551360e-03,1.155802e-02,0,0
4,21,k,1.631434e-02,4.549689e-02,2.645816e-03,7.222993e-03,0,0
4,21,v,4.690309e-02,1.209910e-01,8.994267e-03,1.464566e-02,0,0
